Gasellår,Orgnr,Namn,Koncern,Koordinater,Bolaget har säte på annan ort,Har koncernmoder,Adress,Postnr.,Ort,Telefon,Län,"Län, klartext",Kommun,"Kommun, klartext",SNIkod,"SNI, klartext",Bransch enl. DI,Omsättning år 1,Omsättning år 2,Omsättning år 3,Omsättning år 4,Förändring omsättn.,Förlängd/förkortad periodlängd år 1,Förlängd/förkortad periodlängd år 2,Förlängd/förkortad periodlängd år 3,Förlängd/förkortad periodlängd år 4,Rörelseresultat år 1,Rörelseresultat år 2,Rörelseresultat år 3,Rörelseresultat år 4,Antal anställda år 1,Antal anställda år 2,Antal anställda år 3,Antal anställda år 4,Koncernmoder orgnr,Koncernmoder namn,VD/ansvarig födelseår,VD/ansvarig namn,"VD/ansvarig, roll","VD/ansvarig, kön",Senaste bokslut,Revisorskommentar år 1,Revisorskommentar år 2,Revisorskommentar år 3,Revisorskommentar år 4,Riskklass,Registreringsstatus,Verksamhetsstatus,Statusdatum Bolagsverket,"Status, Bolagsverket",Finns på bolagslistan,Finns på koncernlistan,Gasell förra året,Antal storleksförändringar efter senaste bokslut,Datum för senaste storleksförändring,Typ av storleksförändring,Förändrad storleksklasning,"Extra vinstutdelning, belopp",Valuta,Stämmans beslutsdatum
2021,5566966437,MIKAEL JOHANSSONS SCHAKT O PLANERING AB ,Nej,,,Nej,STENVÄGEN 45 ,98142 ,KIRUNA ,070-5423643 ,25,Norrbottens län       ,2584,Kiruna         ,43120,Mark- och grundarbeten                                                                                         ,Bygg- och entreprenadföretag,42 570 000,36 778 000,29 170 000,14 153 000,201%,Nej,Nej,Nej,Nej,12 022 000,8 220 000,7 059 000,853 000,16,16,16,7,  ,  ,1976,"Johansson, Tommy Börje Mikael ",0,Man   ,6/30/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5566011234,GÄLLIVARE FRAKT AB ,Nej,,,Ja ,BOX 90 ,98221 ,GÄLLIVARE ,0970-15459 ,25,Norrbottens län       ,2523,Gällivare     ,52290,Övriga stödtjänster till transport                                                                          ,Transport och kommunikation  ,165 522 000,141 699 000,110 184 000,55 295 000,199%,Nej,Nej,Nej,Nej,−2 912 000,4 671 000,6 858 000,2 205 000,55,45,30,21,5569131781,GM INVESTMENT GROUP AB ,1988,"Nilsson, Ernst Johan Gustav Ingemar ",1,Man   ,4/30/2020,T ,T ,T ,T ,A ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5568935877,Nordells Måleri & Dekor AB ,Nej,,,Nej,FLÄKTGATAN 9 B ,94147 ,PITEÅ ,0911-249068 ,25,Norrbottens län       ,2581,Piteå         ,43341,Måleriarbeten                                                                                                 ,Bygg- och entreprenadföretag,20 800 000,17 523 000,13 267 000,7 486 000,178%,Nej,Nej,Nej,Nej,2 073 000,1 550 000,153 000,320 000,23,20,12,9,  ,  ,1972,"Nordell, Bo Stefan ",0,Man   ,9/30/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5568800428,HOLDING INVESTMENT FÖRVALTNING I LULEÅ AB ,Ja ,,,Nej,MURBRUKSVÄGEN 10 ,97345 ,LULEÅ ,070-1825070 ,25,Norrbottens län       ,2580,Luleå         ,70220,Konsultverksamhet avseende företags organisation                                                              ,Konsultföretag              ,1 311 718 000,1 025 253 000,829 197 000,481 270 000,173%,Nej,Nej,Nej,Nej,133 561 000,80 875 000,88 225 000,27 091 000,147,133,112,58,5568800428,HOLDING INVESTMENT FÖRVALTNING I LULEÅ AB ,1980,"Larsson, Thord Karl Johan ",0,Man   ,12/31/2020,T ,T ,T ,T ,A ,Inregistrerat,Aktivt                                                  ,          ,  ,  ,1,Ja ,,,,,,,
2021,5565903670,Tommys Last Vitåfors AB ,Nej,,,Ja ,BOX 287 ,98222 ,GÄLLIVARE ,070-2991528 ,25,Norrbottens län       ,2523,Gällivare     ,43120,Mark- och grundarbeten                                                                                         ,Bygg- och entreprenadföretag,81 093 000,73 691 000,62 302 000,31 005 000,162%,Nej,Nej,Nej,Nej,4 789 000,6 125 000,8 619 000,2 242 000,37,37,34,21,5563284214,TOMMYS LAST GÄLLIVARE AB ,1956,"Gustafsson, Tommy Allan ",0,Man   ,8/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5566900832,"VINAB, VERKSTADSINDUSTRI I NORR AB ",Nej,,,Ja ,ENERGIPLAN 1 ,98238 ,GÄLLIVARE ,070-3480410 ,25,Norrbottens län       ,2513,Överkalix     ,25110,Tillverkning av metallstommar och delar därav                                                                 ,Tillverkningsindustri        ,251 903 000,183 324 000,154 725 000,99 911 000,152%,Nej,Nej,Nej,Nej,17 457 000,12 608 000,14 069 000,6 600 000,74,65,52,37,5569466963,VINAB Invest i Norr AB ,1967,"Stöckel, Per Åke ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569172660,QR WORK AB ,Nej,,,Nej,KÖPMANGATAN 33 3TR ,97233 ,LULEÅ ,070-6944601 ,25,Norrbottens län       ,2580,Luleå         ,78200,Personaluthyrning                                                                                              ,Företagstjänster           ,18 062 000,14 741 000,8 658 000,7 465 000,142%,Nej,Nej,Nej,Nej,1 726 000,80 000,92 000,−18 000,14,17,10,9,  ,  ,1955,"Nilenstrand, Mats Roger ",1,Man   ,6/30/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5563556264,HEDINS HJULGRÄVMASKINER AB ,Nej,,,Nej,BOX 220 ,96225 ,JOKKMOKK ,0971-55247 ,25,Norrbottens län       ,2510,Jokkmokk       ,43991,Uthyrning av bygg- och anläggningsmaskiner med förare                                                        ,Bygg- och entreprenadföretag,71 685 000,64 186 000,56 052 000,30 066 000,138%,Nej,Nej,Nej,Nej,21 009 000,11 812 000,18 405 000,4 271 000,37,37,32,18,  ,  ,1945,"Hedin, Sture Lennart ",0,Man   ,8/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568421860,AJ Nord Entreprenad AB ,Nej,,,Nej,INDUSTRIVÄGEN 6 ,96168 ,BODEN ,070-5901661 ,25,Norrbottens län       ,2582,Boden          ,43120,Mark- och grundarbeten                                                                                         ,Bygg- och entreprenadföretag,67 450 000,53 573 000,39 040 000,30 054 000,124%,Nej,Nej,Nej,Nej,5 503 000,6 500 000,−758 000,1 621 000,24,22,24,24,5568421860,AJ Nord Entreprenad AB ,1976,"Virding, Kent André ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569307480,MultCon Multi Consulting AB ,Nej,,,Nej,EDEFORSVÄGEN 62 ,96024 ,HARADS ,010-2528402 ,25,Norrbottens län       ,2582,Boden          ,43210,Elinstallationer                                                                                               ,Bygg- och entreprenadföretag,15 505 000,13 774 000,11 064 000,6 933 000,124%,Nej,Nej,Nej,Nej,2 331 000,2 204 000,1 322 000,675 000,10,10,7,4,  ,  ,1983,"Näselius, Jonas Kjell Olof ",1,Man   ,6/30/2020,T ,T ,T ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5560849795,STORFORS PLÅTSLAGERI AKTIEBOLAG ,Nej,,,Ja ,VERKSTADSGATAN 3 ,94139 ,PITEÅ ,0911-91075 ,25,Norrbottens län       ,2581,Piteå         ,43222,Ventilationsarbeten                                                                                            ,Bygg- och entreprenadföretag,86 633 000,74 744 000,51 545 000,38 788 000,123%,Nej,Nej,Nej,Nej,5 369 000,3 345 000,1 287 000,822 000,43,38,35,23,5590988399,BF VÄSTRA AB ,1972,"Eriksson, Lars Magnus ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5568661382,NORRLANDS MÅLERI AB ,Nej,,,Ja ,SÖDRA PITHOLMSVÄGEN 14 ,94143 ,PITEÅ ,070-3484449 ,25,Norrbottens län       ,2581,Piteå         ,43341,Måleriarbeten                                                                                                 ,Bygg- och entreprenadföretag,12 855 000,8 773 000,7 483 000,6 145 000,109%,Nej,Nej,Nej,Nej,3 283 000,80 000,992 000,1 113 000,19,16,13,7,5569978231,MIKAEL MARKSTRÖM HOLDING AB ,1964,"Markström, Mats Mikael ",0,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568659782,NORRBOTTENS VACTEKNIK AB ,Nej,,,Nej,BETONGVÄGEN 11 ,98238 ,GÄLLIVARE ,070-5376060 ,25,Norrbottens län       ,2523,Gällivare     ,39000,"Sanering, efterbehandling av jord och vatten samt annan verksamhet för föroreningsbekämpning                ",Renhållning och återvinning,46 147 000,43 149 000,35 225 000,22 476 000,105%,Nej,Nej,Nej,Nej,3 610 000,1 854 000,3 240 000,2 150 000,30,45,39,15,  ,  ,1979,"Isaksson, Lars Agne ",1,Man   ,4/30/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569325466,Golvteknik i Luleå AB ,Nej,,,Nej,LÅNGSTRÖMSVÄGEN 5 ,97597 ,LULEÅ ,  ,25,Norrbottens län       ,2580,Luleå         ,43330,Golv- och väggbeläggningsarbeten                                                                             ,Bygg- och entreprenadföretag,56 598 000,50 329 000,30 502 000,27 615 000,105%,Nej,Nej,Nej,Nej,−411 000,1 995 000,509 000,−139 000,27,24,12,12,  ,  ,1977,"Forsberg, Per Magnus ",0,Man   ,12/31/2020,T ,T ,T ,T ,A ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569215659,Hellman Dynamic AB ,Nej,,,Nej,FORSKARGATAN 3  2TR ,78170 ,BORLÄNGE ,070-9725547 ,20,Dalarnas län          ,2081,Borlänge      ,63990,Övriga informationstjänster                                                                                  ,Övriga                      ,11 222 000,7 202 000,4 699 000,2 050 000,447%,Nej,Nej,Nej,Nej,709 000,724 000,433 000,−72 000,12,9,6,4,  ,  ,1976,"Hellman, Shapla Erika Helena ",1,Kvinna,9/30/2020,T ,S ,S ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5590865555,Borlänge Bil & Byggnadsglas Entreprenad AB ,Nej,,,Nej,CIRKELGATAN 8 ,78172 ,BORLÄNGE ,070-3498050 ,20,Dalarnas län          ,2081,Borlänge      ,25120,Tillverkning av dörrar och fönster av metall                                                                 ,Tillverkningsindustri        ,23 843 000,15 044 000,9 281 000,4 690 000,408%,Nej,Nej,Nej,Ja ,729 000,434 000,422 000,108 000,10,9,7,4,  ,  ,1983,"Engerfelt, Niclas Jon Gerhard ",0,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5564705340,DALA BYGGSAMVERKAN AKTIEBOLAG ,Nej,,,Ja ,BOX 2065 ,78102 ,BORLÄNGE ,0243-224707 ,20,Dalarnas län          ,2081,Borlänge      ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,154 071 000,86 154 000,68 748 000,38 352 000,302%,Nej,Nej,Nej,Nej,15 760 000,7 745 000,4 524 000,1 722 000,33,25,22,15,5591632707,DALA BYGGSAMVERKAN HOLDING AB ,1977,"Ekstrand, Mikael Anders ",1,Man   ,6/30/2021,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568149529,Dalarnas Rörinstallation AB ,Nej,,,Ja ,SVETSGRÄND 5 ,78172 ,BORLÄNGE ,076-1370600 ,20,Dalarnas län          ,2082,Säter         ,43221,Värme- och sanitetsarbeten                                                                                    ,Bygg- och entreprenadföretag,19 016 000,14 594 000,10 898 000,4 805 000,296%,Nej,Nej,Nej,Nej,1 826 000,1 636 000,812 000,1 061 000,12,9,7,3,5567245559,Rörinstallatör i Dalarna AB ,1964,"Johansson, Karl Tony ",0,Man   ,6/30/2020,TK ,TK ,S ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5566230982,NYMAN JANSSON BYGG AB ,Nej,,,Ja ,KÖPMANSGATAN 3 A ,77132 ,LUDVIKA ,0240-13750 ,20,Dalarnas län          ,2085,Ludvika        ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,65 002 000,51 960 000,32 612 000,22 273 000,192%,Nej,Nej,Nej,Nej,5 423 000,4 838 000,1 901 000,839 000,13,12,10,8,5562423896,LODWIJA AB ,1974,"Höök, Pär Bertil ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5568177595,BIKETOWN SVERIGE AB ,Nej,,,Nej,ROXNÄSVÄGEN 13 ,79144 ,FALUN ,073-1548178 ,20,Dalarnas län          ,2080,Falun          ,47642,Specialiserad butikshandel med cyklar                                                                          ,Handelsföretag              ,114 690 000,85 056 000,66 076 000,39 408 000,191%,Ja ,Nej,Nej,Nej,3 481 000,2 317 000,1 403 000,2 135 000,20,19,17,12,  ,  ,1986,"Lindgren, Johan Anders ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5567191647,Henrik Sjöö-dala Bygg AB ,Nej,,,Nej,STUMSNÄS MYRGATU 4 ,79595 ,VIKARBYN ,073-9858588 ,20,Dalarnas län          ,2031,Rättvik       ,43320,Byggnadssnickeriarbeten                                                                                        ,Bygg- och entreprenadföretag,23 441 000,14 995 000,10 957 000,8 545 000,174%,Nej,Nej,Nej,Nej,789 000,427 000,142 000,814 000,11,8,7,6,5567191647,Henrik Sjöö-dala Bygg AB ,1976,"Sjöö, Karl Henrik ",0,Man   ,6/30/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5566579552,ERIK BERGKVIST SKOGSELIT AB ,Nej,,,Nej,HEDVÄGEN 43 ,79493 ,ORSA ,0250-550341 ,20,Dalarnas län          ,2034,Orsa           ,02200,Drivning                                                                                                       ,Jordbruk och skogsbruk       ,25 488 000,21 949 000,14 965 000,10 099 000,152%,Nej,Nej,Nej,Nej,2 604 000,2 070 000,1 173 000,645 000,25,23,17,14,  ,  ,1978,"Bergkvist, Erik Martin ",0,Man   ,8/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569818205,Glas & Bygg i Borlänge AB ,Nej,,,Nej,GODSVÄGEN 8 ,78472 ,BORLÄNGE ,073-9532938 ,20,Dalarnas län          ,2081,Borlänge      ,43342,Glasmästeriarbeten                                                                                            ,Bygg- och entreprenadföretag,24 572 000,18 810 000,15 221 000,10 356 000,137%,Nej,Nej,Nej,Nej,1 573 000,733 000,960 000,560 000,10,8,7,13,  ,  ,1989,"Gustafsson, Simon Carl ",1,Man   ,12/31/2020,T ,T ,TK ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5566992706,NORDSIGN AKTIEBOLAG ,Nej,,,Ja ,TALLSKOGSVÄGEN 11 ,79335 ,LEKSAND ,0247-15111 ,20,Dalarnas län          ,2029,Leksand        ,43290,Andra bygginstallationer                                                                                       ,Bygg- och entreprenadföretag,66 511 000,52 356 000,41 377 000,28 097 000,137%,Nej,Nej,Nej,Nej,12 122 000,8 595 000,5 137 000,2 724 000,13,13,11,9,5591472146,Erik Asp Holding AB ,1991,"Asp, Erik Christian ",1,Man   ,8/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5565241006,STJÄRNSUNDS SVETSMEKANO AB ,Nej,,,Ja ,VERKSVÄGEN 3 ,77674 ,STJÄRNSUND ,0225-80111 ,20,Dalarnas län          ,2083,Hedemora       ,25620,Metallegoarbeten                                                                                               ,Tillverkningsindustri        ,29 117 000,24 338 000,21 454 000,13 392 000,117%,Nej,Nej,Nej,Nej,3 680 000,3 724 000,3 181 000,1 547 000,13,10,10,10,5567600001,WL INVEST AB ,1965,"Larsson, Sven-Erik Ingemar ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569994006,Dala Spräng & Grävteknik AB ,Nej,,,Ja ,RÅGÅKERSGATAN 10 ,78174 ,BORLÄNGE ,0243-420600 ,20,Dalarnas län          ,2082,Säter         ,42110,Anläggning av vägar och motorvägar                                                                          ,Bygg- och entreprenadföretag,27 807 000,20 910 000,16 758 000,12 814 000,117%,Nej,Nej,Nej,Nej,1 746 000,1 259 000,1 496 000,780 000,11,10,8,8,5591605216,Rågåker Holding AB ,1986,"Eriksson, John Robin ",0,Man   ,6/30/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567941504,Lissel & Anderssons Bygg AB ,Nej,,,Nej,ILISGATAN 5 ,78435 ,BORLÄNGE ,070-907981 ,20,Dalarnas län          ,2081,Borlänge      ,43320,Byggnadssnickeriarbeten                                                                                        ,Bygg- och entreprenadföretag,35 940 000,27 012 000,17 943 000,17 017 000,111%,Nej,Nej,Nej,Nej,2 513 000,1 748 000,−763 000,31 000,24,22,14,18,  ,  ,1983,"Andersson, Thomas Daniel ",0,Man   ,6/30/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5590607262,Snickar Erik Blom Järvsö AB ,Nej,,,Nej,INDUSTRIVÄGEN 14 ,82751 ,JÄRVSÖ ,070-6381949,21,Gävleborgs län       ,2161,Ljusdal        ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,10 576 000,8 744 000,4 411 000,1 780 615,494%,Nej,Nej,Nej,Ja ,244 000,943 000,417 000,226 000,10,8,4,2,  ,  ,1979,"Blom, Jon Olof Erik ",0,Man   ,6/30/2020,T ,S ,S ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568700230,Apptech 24 AB ,Nej,,,Nej,SJÖTULLSGATAN 9 ,82450 ,HUDIKSVALL ,0650-12210 ,21,Gävleborgs län       ,2184,Hudiksvall     ,62010,Dataprogrammering                                                                                              ,IT-företag                  ,13 838 000,11 830 000,8 866 000,4 208 000,229%,Nej,Nej,Nej,Nej,1 244 000,1 229 000,915 000,361 000,19,16,14,7,5568700230,Apptech 24 AB ,1986,"Håde, Kristofer Ulf Anders ",0,Man   ,12/31/2020,T ,T ,T ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5590669965,VVS GRUPPEN I GÄVLE AB ,Nej,,,Nej,NORRA KUNGSVÄGEN 48 ,80641 ,GÄVLE ,  ,21,Gävleborgs län       ,2180,Gävle         ,43221,Värme- och sanitetsarbeten                                                                                    ,Bygg- och entreprenadföretag,37 189 000,32 925 000,24 036 000,12 103 000,207%,Nej,Nej,Nej,Nej,7 089 000,5 061 000,4 340 000,1 592 000,17,14,10,5,  ,  ,1987,"Falk, Erik Robin ",1,Man   ,12/31/2020,T ,T ,T ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567707251,ROBERT LJUNGS BYGG AB ,Nej,,,Ja ,SÖDRA KILAFORSVÄGEN 156 ,82141 ,BOLLNÄS ,0278-14412 ,21,Gävleborgs län       ,2183,Bollnäs       ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,52 903 000,41 508 000,29 701 000,18 541 000,185%,Nej,Nej,Nej,Nej,4 836 000,3 230 000,3 283 000,2 127 000,28,26,22,18,5569523193,ROBERT LJUNG HOLDING AB ,1983,"Ljung, Ulf Robert ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5561438648,Kraftkonsult i Skandinavien AB ,Nej,,,Nej,BOX 130 ,82623 ,SÖDERHAMN ,0270-10450 ,21,Gävleborgs län       ,2182,Söderhamn     ,71123,Teknisk konsultverksamhet inom elteknik                                                                        ,Konsultföretag              ,88 959 000,79 205 000,62 035 000,32 958 000,170%,Nej,Nej,Nej,Nej,2 189 000,3 755 000,2 482 000,1 665 000,39,39,39,32,5561438648,Kraftkonsult i Skandinavien AB ,1986,"Bartha Söderman, Thomas Alexander ",1,Man   ,4/30/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
